image_key,image_id_x,dataset_x,sha256,perceptual_hash,image_id_y,dataset_y,image_path,processed_path,model_split,manual_decision,action
eyepacs__3e76040abe3b1491,25587_left,eyepacs,03efe805251b43b4185151429ad71dcb85f8f6d49f7479d7d29fdbbcd7454315,7060e0e0e0e06070,25587_left,eyepacs,data/raw/eyepacs/data/25587_left.jpeg,data/processed/images/eyepacs/eyepacs__3e76040abe3b1491.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__83229eae3fccad1b,2705_left,eyepacs,9579363099bbd127c312e5232f29891c04ec5af2375a41f13d18b1f2ffd18eff,7060e0e0e0e06070,2705_left,eyepacs,data/raw/eyepacs/data/2705_left.jpeg,data/processed/images/eyepacs/eyepacs__83229eae3fccad1b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__9065f3c7cc05647b,22814_left,eyepacs,dc40ad4ca3d71db7a3dea3a54ec98cf22e0c505a3f912eae3ce386687f43a688,7060e0e0e0e06070,22814_left,eyepacs,data/raw/eyepacs/data/22814_left.jpeg,data/processed/images/eyepacs/eyepacs__9065f3c7cc05647b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__385749ad27a24ea9,7881_left,eyepacs,88ec246583192858c0a6562132e456dd9aee527628de50eec5436ba16d744b1a,7060e0e0e0e06070,7881_left,eyepacs,data/raw/eyepacs/data/7881_left.jpeg,data/processed/images/eyepacs/eyepacs__385749ad27a24ea9.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__e41655f005f2deb9,35389_left,eyepacs,a85ac7b3c096ba3d9875e274b79f896fcf0fe5fb829794a29439953f7b7de539,7060e0e0e0e06070,35389_left,eyepacs,data/raw/eyepacs/data/35389_left.jpeg,data/processed/images/eyepacs/eyepacs__e41655f005f2deb9.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__451abac838e93e59,44204_left,eyepacs,b83b48f5385a1f43e9bf6474c3747a25d4e91f78127887696bb5322a974b0207,7060e0e0e0e06070,44204_left,eyepacs,data/raw/eyepacs/data/44204_left.jpeg,data/processed/images/eyepacs/eyepacs__451abac838e93e59.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d995edb52d58e925,38243_left,eyepacs,f07e4458fa887c0bee67fdf236b14b2b1fe2d6891eb8d249aefd0da02312323a,7060e0e0e0e06070,38243_left,eyepacs,data/raw/eyepacs/data/38243_left.jpeg,data/processed/images/eyepacs/eyepacs__d995edb52d58e925.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8e94541829eb73ab,10727_left,eyepacs,f9cf3e8cbdc4453ef3d5a65a138fe77123572253e70454a89c0e167f0e742e88,7060e0e0e0e06070,10727_left,eyepacs,data/raw/eyepacs/data/10727_left.jpeg,data/processed/images/eyepacs/eyepacs__8e94541829eb73ab.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__16af0affb5e22735,15644_left,eyepacs,19aad68f94248e5486d8d12ffba6dc5670452f1bef98cfe25d5330eec94561e1,7060e0e0e0e06070,15644_left,eyepacs,data/raw/eyepacs/data/15644_left.jpeg,data/processed/images/eyepacs/eyepacs__16af0affb5e22735.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__823b0f5bd6a5efee,28780_left,eyepacs,4a150a309773b0288c37ff7d4a0778089fdd3302c7980e9eca2e04e6e5c6ab41,7060e0e0e0e06070,28780_left,eyepacs,data/raw/eyepacs/data/28780_left.jpeg,data/processed/images/eyepacs/eyepacs__823b0f5bd6a5efee.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__bae2e40d98b015b4,18395_left,eyepacs,e3c4367aee0a38b93cd52241de137fba16cd87101a7020a4b976322c3bc106c7,7060e0e0e0e06070,18395_left,eyepacs,data/raw/eyepacs/data/18395_left.jpeg,data/processed/images/eyepacs/eyepacs__bae2e40d98b015b4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__6b34fd22c4260dda,7883_left,eyepacs,7b3e452c2c3456e37aab2cd6f0f7c4b50239679cc8e19334a202ecf760069143,7060e0e0e0e06070,7883_left,eyepacs,data/raw/eyepacs/data/7883_left.jpeg,data/processed/images/eyepacs/eyepacs__6b34fd22c4260dda.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f9e80c374f966300,20952_left,eyepacs,78b35e96ff3fc1a6acbeff645e92f76a9bd6781b2b39589942f383dd53c606dd,7060e0e0e0e06070,20952_left,eyepacs,data/raw/eyepacs/data/20952_left.jpeg,data/processed/images/eyepacs/eyepacs__f9e80c374f966300.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__fc017848a1769145,4861_left,eyepacs,ecc3f71e6f0d2b4c5b4bb9ca457e522683466493e0cbb82187e8234fd27e9002,7060e0e0e0e06070,4861_left,eyepacs,data/raw/eyepacs/data/4861_left.jpeg,data/processed/images/eyepacs/eyepacs__fc017848a1769145.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f310b1bd739c36d1,33214_left,eyepacs,f55c29cd5b856cbeb329aa7e871a0cda7e96afdda54bb979e9a8e8045907c107,7060e0e0e0e06070,33214_left,eyepacs,data/raw/eyepacs/data/33214_left.jpeg,data/processed/images/eyepacs/eyepacs__f310b1bd739c36d1.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5d15cb30a29ecfa7,33225_left,eyepacs,d97eecabe10ff71bfcffbf85346b125cddad3a8b8a3d9bf4f246fedd9aeacf06,7060e0e0e0e06070,33225_left,eyepacs,data/raw/eyepacs/data/33225_left.jpeg,data/processed/images/eyepacs/eyepacs__5d15cb30a29ecfa7.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__81dd08885c94939f,6669_left,eyepacs,642c4521134574f2b80862f79a517164058086d4f0c0beb23f314a8e6163fa12,7060e0e0e0e06070,6669_left,eyepacs,data/raw/eyepacs/data/6669_left.jpeg,data/processed/images/eyepacs/eyepacs__81dd08885c94939f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d919b6155cb08e68,4818_left,eyepacs,b39f788985ce1de19224e2386974ccb11b52d97b9165876aab620589576ac794,7060e0e0e0e06070,4818_left,eyepacs,data/raw/eyepacs/data/4818_left.jpeg,data/processed/images/eyepacs/eyepacs__d919b6155cb08e68.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__53784f6593d119fc,38917_left,eyepacs,e820af9596800d4ebb60f046d0990fab27d51584585b62e2812499f2f5074094,7060e0e0e0e06070,38917_left,eyepacs,data/raw/eyepacs/data/38917_left.jpeg,data/processed/images/eyepacs/eyepacs__53784f6593d119fc.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__dbb2bb905ae74f0c,4665_left,eyepacs,709c8e075ced43fcbb1bac42df1e9c3aa96ecb2c1f0e22dfec5fcaf1127f309d,7060e0e0e0e06070,4665_left,eyepacs,data/raw/eyepacs/data/4665_left.jpeg,data/processed/images/eyepacs/eyepacs__dbb2bb905ae74f0c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__2b6ecfc7cd5988e2,37954_left,eyepacs,ee278517817df85ad18cd67d96cef5b59d7b41b25209673d0111d725670f055b,7060e0e0e0e06070,37954_left,eyepacs,data/raw/eyepacs/data/37954_left.jpeg,data/processed/images/eyepacs/eyepacs__2b6ecfc7cd5988e2.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__11fc3e8e21a88d2f,33404_left,eyepacs,a6eed8097f81a0bf1f555b33de769bbc8915a69755c03ab6885bcd8f68eb4eb7,7060e0e0e0e06070,33404_left,eyepacs,data/raw/eyepacs/data/33404_left.jpeg,data/processed/images/eyepacs/eyepacs__11fc3e8e21a88d2f.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__d2de2b5c7381207d,18744_left,eyepacs,2c7c3773b6ec33f37d8d0dde5ed4e34c936ad19690a72785a41aeddefeb9a162,7060e0e0e0e06070,18744_left,eyepacs,data/raw/eyepacs/data/18744_left.jpeg,data/processed/images/eyepacs/eyepacs__d2de2b5c7381207d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ab499aac7d550522,33991_left,eyepacs,5711df0b4639419f8c2466fb83881f31d19197d144c66d7e417efd92bf782749,7060e0e0e0e06070,33991_left,eyepacs,data/raw/eyepacs/data/33991_left.jpeg,data/processed/images/eyepacs/eyepacs__ab499aac7d550522.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__9e60aa8d1ff6494d,42598_left,eyepacs,b17a72396eae909c2a9652b6cd275ec0a72f3360858f81793dafefb94b481f76,7060e0e0e0e06070,42598_left,eyepacs,data/raw/eyepacs/data/42598_left.jpeg,data/processed/images/eyepacs/eyepacs__9e60aa8d1ff6494d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__0c7ee162c3551957,9798_left,eyepacs,36da042e23cee855345c90bd772cbe740553581d983de53cb46ab6818c1dd752,7060e0e0e0e06070,9798_left,eyepacs,data/raw/eyepacs/data/9798_left.jpeg,data/processed/images/eyepacs/eyepacs__0c7ee162c3551957.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ee1c65f448f8c828,7853_left,eyepacs,3462e4a3ef2fba783ca12eb3b01cc8ba8e8150f97a259aa672414305520b6e64,7060e0e0e0e06070,7853_left,eyepacs,data/raw/eyepacs/data/7853_left.jpeg,data/processed/images/eyepacs/eyepacs__ee1c65f448f8c828.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__e19a3ccfa5615cc4,33761_left,eyepacs,86f4d69e5222c042cc5375c1e25756edad1188b2343f70f902965262191661d9,7060e0e0e0e06070,33761_left,eyepacs,data/raw/eyepacs/data/33761_left.jpeg,data/processed/images/eyepacs/eyepacs__e19a3ccfa5615cc4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5a6d817d398549d9,1136_left,eyepacs,b5612c31f1fab86094bd120f4f9e71bf7f86814096ee7580fb0d76791bd50b12,7060e0e0e0e06070,1136_left,eyepacs,data/raw/eyepacs/data/1136_left.jpeg,data/processed/images/eyepacs/eyepacs__5a6d817d398549d9.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__167955c01c7cbb2b,5934_left,eyepacs,93106384b69084ebfdee35d9198af205656680d089ff957207a49070b90b8e13,7060e0e0e0e06070,5934_left,eyepacs,data/raw/eyepacs/data/5934_left.jpeg,data/processed/images/eyepacs/eyepacs__167955c01c7cbb2b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5c27360b6eb9197c,27443_left,eyepacs,258e18709631bdb52679bd7dcdc74135676bd10769dc8f58007bafc4b3b4e94e,7060e0e0e0e06070,27443_left,eyepacs,data/raw/eyepacs/data/27443_left.jpeg,data/processed/images/eyepacs/eyepacs__5c27360b6eb9197c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__c5f1cb39921e6ac4,9101_left,eyepacs,59222e512da24c7a80192287c4ecd5a2ba6ca58258c69a469b90796e7b0b0296,7060e0e0e0e06070,9101_left,eyepacs,data/raw/eyepacs/data/9101_left.jpeg,data/processed/images/eyepacs/eyepacs__c5f1cb39921e6ac4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__cbc8f0a660adcac3,21270_left,eyepacs,9ed8b70f913f5ea126c9f28331de0be13726d42359d761f3de7e2cfb54eaee50,7060e0e0e0e06070,21270_left,eyepacs,data/raw/eyepacs/data/21270_left.jpeg,data/processed/images/eyepacs/eyepacs__cbc8f0a660adcac3.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__94e58f3e25ac884c,39848_left,eyepacs,012129ed8a96344d3eeb426def188f85fe24f7e0c15361805c6355ae1b67d3d3,7060e0e0e0e06070,39848_left,eyepacs,data/raw/eyepacs/data/39848_left.jpeg,data/processed/images/eyepacs/eyepacs__94e58f3e25ac884c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__c74de45beee19099,3795_left,eyepacs,0cc11170f9cb9443760ab88480bf910ff725f8c4e2ca51918d22a1ef965e472d,7060e0e0e0e06070,3795_left,eyepacs,data/raw/eyepacs/data/3795_left.jpeg,data/processed/images/eyepacs/eyepacs__c74de45beee19099.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__ea2781d6f873e6ef,16233_left,eyepacs,b73538bde03a0d624e7b7ffc158222c2745b23b313ace236e87ef24b481e6143,7060e0e0e0e06070,16233_left,eyepacs,data/raw/eyepacs/data/16233_left.jpeg,data/processed/images/eyepacs/eyepacs__ea2781d6f873e6ef.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__09567b80a52c613a,16223_left,eyepacs,eefe729d0a1214ab3fcfaeb410b6b28b22a8815901b0526eba83bd9626fe8bce,7060e0e0e0e06070,16223_left,eyepacs,data/raw/eyepacs/data/16223_left.jpeg,data/processed/images/eyepacs/eyepacs__09567b80a52c613a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__3e2e9ca27cd5477f,40275_left,eyepacs,d484598c34f916d96643dd8e22f2fd52527d832507fe8b56c6750af87916800e,7060e0e0e0e06070,40275_left,eyepacs,data/raw/eyepacs/data/40275_left.jpeg,data/processed/images/eyepacs/eyepacs__3e2e9ca27cd5477f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b53751b35265c030,35986_left,eyepacs,7077da936627a851125acf4f2f8290005496cd83a34a726e60b25f930165b730,7060e0e0e0e06070,35986_left,eyepacs,data/raw/eyepacs/data/35986_left.jpeg,data/processed/images/eyepacs/eyepacs__b53751b35265c030.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__12a2f67580a42af1,9683_left,eyepacs,ecb589c5b654d5f79cd66d0bbb0ab490ab168bc740d005a4d32f9adb7635355b,7060e0e0e0e06070,9683_left,eyepacs,data/raw/eyepacs/data/9683_left.jpeg,data/processed/images/eyepacs/eyepacs__12a2f67580a42af1.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__59cbbf2b5bf98ebe,28189_left,eyepacs,65500f78f54678586450bb18c7347d84d6dccc2a064adff1f2d49e504e911baa,7060e0e0e0e06070,28189_left,eyepacs,data/raw/eyepacs/data/28189_left.jpeg,data/processed/images/eyepacs/eyepacs__59cbbf2b5bf98ebe.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__a106747d7d3848e4,37722_left,eyepacs,e5b27c88945213ef810cb2523a6a78d1076427f42a520e8274b27afd91d44ba6,7060e0e0e0e06070,37722_left,eyepacs,data/raw/eyepacs/data/37722_left.jpeg,data/processed/images/eyepacs/eyepacs__a106747d7d3848e4.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__183dcf52979f5ad8,21525_left,eyepacs,dbfce032b4772d80e2715ddac94dae3c30ee1bb394668c6c2dc0a40d910e90c6,7060e0e0e0e06070,21525_left,eyepacs,data/raw/eyepacs/data/21525_left.jpeg,data/processed/images/eyepacs/eyepacs__183dcf52979f5ad8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8645b6038c99864e,28106_left,eyepacs,04819edc171d56596ae2300bcfe284188985a292520f444645833b5f5a1cb337,7060e0e0e0e06070,28106_left,eyepacs,data/raw/eyepacs/data/28106_left.jpeg,data/processed/images/eyepacs/eyepacs__8645b6038c99864e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__88db41eb313aa551,32686_left,eyepacs,b02439ad6b55b3ca7236dd9fd40258cb59f6efcb0f3b369567e790e1c4c49f16,7060e0e0e0e06070,32686_left,eyepacs,data/raw/eyepacs/data/32686_left.jpeg,data/processed/images/eyepacs/eyepacs__88db41eb313aa551.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f91d46e7aff40d8f,6545_left,eyepacs,71c5eb41698202c62b1fe9f265e1a2b37279dc543c164b40d793f13c2998aa7e,7060e0e0e0e06070,6545_left,eyepacs,data/raw/eyepacs/data/6545_left.jpeg,data/processed/images/eyepacs/eyepacs__f91d46e7aff40d8f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__82a4078b2a3b9ecf,28095_left,eyepacs,b585e24533d3b583c3d01de3fb8f402135017e904959b48f1c5a9fa5b04389a4,7060e0e0e0e06070,28095_left,eyepacs,data/raw/eyepacs/data/28095_left.jpeg,data/processed/images/eyepacs/eyepacs__82a4078b2a3b9ecf.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__4aa806e82947ee43,27029_left,eyepacs,24d4716b6cbbbd2a8521a08e420514f0b2a544ca6d992acbd5e372f8ba633806,7060e0e0e0e06070,27029_left,eyepacs,data/raw/eyepacs/data/27029_left.jpeg,data/processed/images/eyepacs/eyepacs__4aa806e82947ee43.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f119bd5c34009ebb,42730_left,eyepacs,a76f71c059757a6218e891bdd3062de18654d2dd96aa521156ce78a856967dec,7060e0e0e0e06070,42730_left,eyepacs,data/raw/eyepacs/data/42730_left.jpeg,data/processed/images/eyepacs/eyepacs__f119bd5c34009ebb.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d7c92b0ddf96a342,4049_left,eyepacs,91036eb925928f788f817981ac795f191a4bd49306b46542362e1e3c5691686d,7060e0e0e0e06070,4049_left,eyepacs,data/raw/eyepacs/data/4049_left.jpeg,data/processed/images/eyepacs/eyepacs__d7c92b0ddf96a342.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__62209b85be0589d6,23462_right,eyepacs,d81d49b733cea67796079eca09152cd6c18d5952fbd4070e69f953d8c531a49e,7060e0e0e0e06070,23462_right,eyepacs,data/raw/eyepacs/data/23462_right.jpeg,data/processed/images/eyepacs/eyepacs__62209b85be0589d6.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__7be12b56cb32ae4f,18472_left,eyepacs,751702a731be0c97e26444b9e0b55cc9c71a966360e817ce45557631db1ddc24,7060e0e0e0e06070,18472_left,eyepacs,data/raw/eyepacs/data/18472_left.jpeg,data/processed/images/eyepacs/eyepacs__7be12b56cb32ae4f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f28ba63a573bdb6d,39657_left,eyepacs,3d140d7c8141c866a92fcfb9f332e5f6eae4c1362a3f5323f6ef94937e69309b,7060e0e0e0e06070,39657_left,eyepacs,data/raw/eyepacs/data/39657_left.jpeg,data/processed/images/eyepacs/eyepacs__f28ba63a573bdb6d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f9f53f1ac24e8576,26108_left,eyepacs,9d27660a9f124145482141091ffb8aa20f91f0a43820bc00a9204a8f0c3ace8a,7060e0e0e0e06070,26108_left,eyepacs,data/raw/eyepacs/data/26108_left.jpeg,data/processed/images/eyepacs/eyepacs__f9f53f1ac24e8576.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__61fd08f9cb09ec4a,32888_left,eyepacs,6ad6b0844164dc3e8253fd82064d8a209c006883da44076ae04fcda39ae4a596,7060e0e0e0e06070,32888_left,eyepacs,data/raw/eyepacs/data/32888_left.jpeg,data/processed/images/eyepacs/eyepacs__61fd08f9cb09ec4a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8530de7948515f8c,39674_left,eyepacs,9f4b1f49c38cc1e794bdcf3f51511bdb5645b2a8f547c2ee757a3f989f45b6a0,7060e0e0e0e06070,39674_left,eyepacs,data/raw/eyepacs/data/39674_left.jpeg,data/processed/images/eyepacs/eyepacs__8530de7948515f8c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5444a65db2612e52,39686_left,eyepacs,d04b3713276d2866fae6654345064bb66b9bf6953eb007aefcad43b4d8f7a790,7060e0e0e0e06070,39686_left,eyepacs,data/raw/eyepacs/data/39686_left.jpeg,data/processed/images/eyepacs/eyepacs__5444a65db2612e52.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__eb125a6dd07289a8,23351_left,eyepacs,b88d5f6250f45730b4c34550e5f6968b2e8a2af88524e6e669837e24bd098f28,7060e0e0e0e06070,23351_left,eyepacs,data/raw/eyepacs/data/23351_left.jpeg,data/processed/images/eyepacs/eyepacs__eb125a6dd07289a8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5d5e47468f810cd6,169_left,eyepacs,af676f0587fccc88731dbe242005a29be854c30c8bddd0436b2ec680eecf97bb,7060e0e0e0e06070,169_left,eyepacs,data/raw/eyepacs/data/169_left.jpeg,data/processed/images/eyepacs/eyepacs__5d5e47468f810cd6.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f9ef5ee33afc52ba,427_left,eyepacs,773985e15dd25cc14a0b806671d77e2f458b309647aeffa262c266ddebd1841c,7060e0e0e0e06070,427_left,eyepacs,data/raw/eyepacs/data/427_left.jpeg,data/processed/images/eyepacs/eyepacs__f9ef5ee33afc52ba.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__71ce3a9ebf4f7de2,39060_left,eyepacs,3b18a63d7ec1dca4eaf8637a8467b2619c9c5647d6ef5bd2e7eb51df706e479a,7060e0e0e0e06070,39060_left,eyepacs,data/raw/eyepacs/data/39060_left.jpeg,data/processed/images/eyepacs/eyepacs__71ce3a9ebf4f7de2.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__00c1a1de5ab03d15,17348_left,eyepacs,b9309794ab709ef037813955f71285b056ef67b7392b128e96c756d03005e1e5,7060e0e0e0e06070,17348_left,eyepacs,data/raw/eyepacs/data/17348_left.jpeg,data/processed/images/eyepacs/eyepacs__00c1a1de5ab03d15.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__852575477066eb39,41689_left,eyepacs,afd10863dc73335a71f0b7ccbb863e36d0e202d083ece8846fd94326898aed6d,7060e0e0e0e06070,41689_left,eyepacs,data/raw/eyepacs/data/41689_left.jpeg,data/processed/images/eyepacs/eyepacs__852575477066eb39.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__62d20615d37e27e5,39171_left,eyepacs,6f128ec90a5da336dc57fd7317fecf51ea967877f576ec53b2f7620bd490d735,7060e0e0e0e06070,39171_left,eyepacs,data/raw/eyepacs/data/39171_left.jpeg,data/processed/images/eyepacs/eyepacs__62d20615d37e27e5.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__1f34f73edb3c0f27,24522_left,eyepacs,b0b7baf534604c21e6e28f735c72820b85c2006cad6fa56838942d3ea4be2065,7060e0e0e0e06070,24522_left,eyepacs,data/raw/eyepacs/data/24522_left.jpeg,data/processed/images/eyepacs/eyepacs__1f34f73edb3c0f27.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__33fdbc303176a46e,24913_left,eyepacs,d84b15b110860715a4959ad0ec8c7975fcfdf6296e45c3805c8ad003f6eea3f3,7060e0e0e0e06070,24913_left,eyepacs,data/raw/eyepacs/data/24913_left.jpeg,data/processed/images/eyepacs/eyepacs__33fdbc303176a46e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__3f82d70222277085,30594_left,eyepacs,581351dc27cab059bbb19de50027f987c1827ae4be20391fd786ef363a6c7894,7060e0e0e0e06070,30594_left,eyepacs,data/raw/eyepacs/data/30594_left.jpeg,data/processed/images/eyepacs/eyepacs__3f82d70222277085.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__e436592a96011941,30614_left,eyepacs,52e81bbec3f236c5bff781522fc6ebd657b4afb4b98edb5cd1a20ef55dd4e0c5,7060e0e0e0e06070,30614_left,eyepacs,data/raw/eyepacs/data/30614_left.jpeg,data/processed/images/eyepacs/eyepacs__e436592a96011941.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__563a5e6ec984ba28,36692_left,eyepacs,0312feecc9d7715bdbf81d7dedac85646ea6a007507575ffb918e21572eb71c1,7060e0e0e0e06070,36692_left,eyepacs,data/raw/eyepacs/data/36692_left.jpeg,data/processed/images/eyepacs/eyepacs__563a5e6ec984ba28.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__660835a6df427c4d,29332_left,eyepacs,03341203337b70a64e07d1dbf852fe3862895099a56ff6682db701dc5ce6da53,7060e0e0e0e06070,29332_left,eyepacs,data/raw/eyepacs/data/29332_left.jpeg,data/processed/images/eyepacs/eyepacs__660835a6df427c4d.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__266b30fe31f83c9f,40874_left,eyepacs,24b8cf2423bf254aa7622f5c60bb89577c345e6ba5e01b83c30d4bdd83953fd8,7060e0e0e0e06070,40874_left,eyepacs,data/raw/eyepacs/data/40874_left.jpeg,data/processed/images/eyepacs/eyepacs__266b30fe31f83c9f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8507b9add151cd34,4362_left,eyepacs,e59123df909cde54f68504c380dda723e598a6fb58bb52f3c56c8ca87ceeea0b,7060e0e0e0e06070,4362_left,eyepacs,data/raw/eyepacs/data/4362_left.jpeg,data/processed/images/eyepacs/eyepacs__8507b9add151cd34.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__705b7311e2a934d4,26707_left,eyepacs,9c315a547d3ecca3bf81c6299420929f091f8a2330966aa32e8ff755dcf79e87,7060e0e0e0e06070,26707_left,eyepacs,data/raw/eyepacs/data/26707_left.jpeg,data/processed/images/eyepacs/eyepacs__705b7311e2a934d4.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__cd0c303d8951e35e,14905_left,eyepacs,24c31670cbd5ffef046f2b684e1d71e6b512441924037b3183135be99690dc0a,7060e0e0e0e06070,14905_left,eyepacs,data/raw/eyepacs/data/14905_left.jpeg,data/processed/images/eyepacs/eyepacs__cd0c303d8951e35e.jpg,train,not_reviewed,do_not_remove_automatically
